distribuidor,filial_anterior,cod_vend1,nome_vend1,celula,cliente,cnpj,razao,fantasia,endereco,bairro,cidade,micro_regiao,meso_regiao,estado,regiao,cep,ibm_cliente,clube_status,tipo_cliente,banding,cod_seg,nome_seg,emissao,mes,ano,ano_mes,dt_entrega,produto,descricao,classe,familia,tier,aplicacao,origem_prod,tipo_sh,volume,cfop,numero_nf,serie,quantidade,vol_total,fat_bruto,fat_liquido,liquido_shell,custo,ibm_distribuidor,tipo_global,ibm_shell,embalagem,cod_vend2,armazem,grupo_alvorada,rede_top,segmentacao,troca_oleo,pitstop,cod_supervisor,nome_supervisor,cod_gerente,nome_gerente,combo_descri,combo_cod,peso_bruto,transportadora,custo_repo,cod_ibge,cond_pgto,prazo_med,tipo_prod1
Nacional,NACIONAL / MATRIZ / ES,250028,ANGELICA GONCALVES DA SILVA,ANGELICA GONCALVES DA SILVA,00376101,38598689000170,CRISTINA PAIVA FICK DA ROS ME,CRISTINA PAIVA FICK,ROD BR 101 KM 203 SN,CENTRO,JOAO NEIVA,,,ES,,29680000,,OK,B2C,P,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,15/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5656,000016352,001,4,48.0,1195.2,1084.65,0,664.71,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03130,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250028,ANGELICA GONCALVES DA SILVA,ANGELICA GONCALVES DA SILVA,00376101,38598689000170,CRISTINA PAIVA FICK DA ROS ME,CRISTINA PAIVA FICK,ROD BR 101 KM 203 SN,CENTRO,JOAO NEIVA,,,ES,,29680000,,OK,B2C,P,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,15/05/2024,44440845,NAUTILUS PREMIUM OUTBOARD CX 6X0946 L,OLEO,NAUTIL,NAUTILUS PREMIUM,Consumer,Sint�tico,Premium,5.676,5656,000016352,001,1,5.676,360.0,326.7,0,102.2,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,4.973,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03130,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016354,001,6,72.0,1576.8,1430.94,0,946.57,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016354,001,2,24.0,839.76,762.09,0,445.53,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016354,001,2,24.0,823.2,747.05,0,442.14,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016354,001,2,24.0,597.6,542.32,0,332.35,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5655,000016354,001,2,24.0,765.6,694.79,0,397.01,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,41071909,HELIX ULTRA ECT C2/C3 0W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,Transport,Sintetico,Premium,12.0,5655,000016354,001,2,24.0,1283.0,1164.32,0,630.21,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.056,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,44423855,RIMULA R6 MS 10W40 FR 20L,OLEO,RIMULA,RIMULA R6M,Transport,Sint tico,Premium,20.0,5655,000016354,001,3,60.0,1714.47,1555.88,0,877.94,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,17.068,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00370401,07951451000153,SHOPING AUTO CENTER EIRELI  EPP,SHOPING AUTO CENTER,ROD ES 080 KM 339 N414 SALA 03,CENTRO,AGUA DOCE DO NORTE,,,ES,,29820000,,OK,B2C,P,ROMC,OFICINAS DE CAMINHAES,10/05/2024,05,2024,2024M05,14/05/2024,44414855,RIMULA RT4 X 15W40 SHELL FR 20L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,20.0,5655,000016354,001,3,60.0,1094.7,993.44,0,728.33,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,17.596,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00169,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00919300,46842899000190,ELIENAY PINTO DA SILVA 05756376763,NAY AUTO CENTER,AVENIDA PETROPOLIS 570,BARCELONA,SERRA,,,ES,,29166510,,,B2C,,ROMA,OFICINAS DE AUTOMOVEIS,10/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5656,000016355,001,4,48.0,1051.2,953.97,0,631.05,005654,Premium,7005654,EMBALADO  ,250028,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.572,000003 - NOSSO CARRO,0,05002,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00919300,46842899000190,ELIENAY PINTO DA SILVA 05756376763,NAY AUTO CENTER,AVENIDA PETROPOLIS 570,BARCELONA,SERRA,,,ES,,29166510,,,B2C,,ROMA,OFICINAS DE AUTOMOVEIS,10/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5656,000016355,001,2,24.0,479.52,435.16,0,284.92,005654,Mainstream,7005654,EMBALADO  ,250028,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.692,000003 - NOSSO CARRO,0,05002,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00919300,46842899000190,ELIENAY PINTO DA SILVA 05756376763,NAY AUTO CENTER,AVENIDA PETROPOLIS 570,BARCELONA,SERRA,,,ES,,29166510,,,B2C,,ROMA,OFICINAS DE AUTOMOVEIS,10/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5656,000016355,001,2,24.0,628.6,570.45,0,323.29,005654,Premium,7005654,EMBALADO  ,250028,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000003 - NOSSO CARRO,0,05002,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250012,NUBIA SOUZA AZEVEDO,NUBIA SOUZA AZEVEDO,00362501,06331737000173,JAP  CENTRO DE REPARACAO AUTOMOTIVA LTDA,JAP  CENTRO DE REPAR,R JERUSALEM166,CAMPO GRANDE,CARIACICA,,,ES,,29146390,,OK,B2C,P,ROMA,OFICINAS DE AUTOMOVEIS,10/05/2024,05,2024,2024M05,13/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016356,001,2,24.0,597.6,542.32,0,332.35,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,01308,007 - 20/40DD,30,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00859400,17960120000133,GANSO AUTO PECAS E ACESSORIOS LTDA,GANSO AUTO PECAS E A,AVENIDA JONES DOS SANTOS NEVES 1795,IRMAOS FERNANDES,BARRA DE SAO FRANCISCO,,,ES,,29800000,,OK,B2C,P,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,13/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016357,001,2,24.0,525.6,476.98,0,315.52,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,-,0,00904,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00859400,17960120000133,GANSO AUTO PECAS E ACESSORIOS LTDA,GANSO AUTO PECAS E A,AVENIDA JONES DOS SANTOS NEVES 1795,IRMAOS FERNANDES,BARRA DE SAO FRANCISCO,,,ES,,29800000,,OK,B2C,P,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,13/05/2024,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016357,001,2,24.0,628.74,570.58,0,323.29,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,-,0,00904,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00355601,20246734000162,AUTO PECAS E MECANICA FIOROTTI LTDA  ME,AUTO PECAS E MECANIC,AV PRESIDENTE CASTELO BRANCO 877,VILA LANDINHA,BARRA DE SAO FRANCISCO,,,ES,,29800000,,OK,B2C,P,RATV,AUTOPECAS VEICULOS,10/05/2024,05,2024,2024M05,13/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016358,001,2,24.0,597.6,542.32,0,332.35,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00904,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00355601,20246734000162,AUTO PECAS E MECANICA FIOROTTI LTDA  ME,AUTO PECAS E MECANIC,AV PRESIDENTE CASTELO BRANCO 877,VILA LANDINHA,BARRA DE SAO FRANCISCO,,,ES,,29800000,,OK,B2C,P,RATV,AUTOPECAS VEICULOS,10/05/2024,05,2024,2024M05,13/05/2024,41060905,HELIX HX7 SN 10W30 (SN/GF-5) 12X1L,OLEO,HELIX,HELIX HX7 SN,consumer,Sint tico,Premium,12.0,5655,000016358,001,4,48.0,1232.28,1118.3,0,638.74,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00904,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250011,VALTENOR GOMES BARRETO,VALTENOR GOMES BARRETO,00724600,39319840000157,ROSIANE RIBEIRO DA COSTA 12597748723,MAZINHO AUTO CENTER,RUA MIGUEL ALVES N 275,CENTRO,SOORETAMA,,,ES,,29927000,,OK,B2C,P,RSTS,SUPERTROCAS / TROCA RAPIDA,10/05/2024,05,2024,2024M05,13/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016359,001,2,24.0,823.2,747.06,0,442.14,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,05010,010 - 28/42/56/70/84D,56,SH
Nacional,NACIONAL / MATRIZ / ES,250011,VALTENOR GOMES BARRETO,VALTENOR GOMES BARRETO,00724600,39319840000157,ROSIANE RIBEIRO DA COSTA 12597748723,MAZINHO AUTO CENTER,RUA MIGUEL ALVES N 275,CENTRO,SOORETAMA,,,ES,,29927000,,OK,B2C,P,RSTS,SUPERTROCAS / TROCA RAPIDA,10/05/2024,05,2024,2024M05,13/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016359,001,4,48.0,1195.2,1084.64,0,664.71,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,05010,010 - 28/42/56/70/84D,56,SH
Nacional,NACIONAL / MATRIZ / ES,250011,VALTENOR GOMES BARRETO,VALTENOR GOMES BARRETO,00724600,39319840000157,ROSIANE RIBEIRO DA COSTA 12597748723,MAZINHO AUTO CENTER,RUA MIGUEL ALVES N 275,CENTRO,SOORETAMA,,,ES,,29927000,,OK,B2C,P,RSTS,SUPERTROCAS / TROCA RAPIDA,10/05/2024,05,2024,2024M05,13/05/2024,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5655,000016359,001,1,12.0,382.8,347.39,0,198.51,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,05010,010 - 28/42/56/70/84D,56,SH
Nacional,NACIONAL / MATRIZ / ES,250012,NUBIA SOUZA AZEVEDO,NUBIA SOUZA AZEVEDO,00942900,26193711000113,LEANDRO SIMOR SOARES 08073250748,LEANDRO SIMOR SOARES,R MUNIZ FREIRE 250,CARIACICA SEDE,CARIACICA,,,ES,,29156070,,,B2C,,ROMA,OFICINAS DE AUTOMOVEIS,10/05/2024,05,2024,2024M05,13/05/2024,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5656,000016360,001,3,36.0,719.28,652.74,0,427.38,005654,Mainstream,7005654,EMBALADO  ,250028,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.692,000003 - NOSSO CARRO,0,01308,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250012,NUBIA SOUZA AZEVEDO,NUBIA SOUZA AZEVEDO,00942900,26193711000113,LEANDRO SIMOR SOARES 08073250748,LEANDRO SIMOR SOARES,R MUNIZ FREIRE 250,CARIACICA SEDE,CARIACICA,,,ES,,29156070,,,B2C,,ROMA,OFICINAS DE AUTOMOVEIS,10/05/2024,05,2024,2024M05,13/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5656,000016360,001,3,36.0,788.4,715.48,0,473.28,005654,Premium,7005654,EMBALADO  ,250028,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.572,000003 - NOSSO CARRO,0,01308,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00943900,29507815000143,MECANICA TOP CENTER LTDA,MECANICA TOP CENTER,R EMIDIO XAVIER 175,DA GRAMA,AFONSO CLAUDIO,,,ES,,29600000,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,13/05/2024,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016361,001,2,24.0,479.52,435.17,0,284.92,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00102,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00943900,29507815000143,MECANICA TOP CENTER LTDA,MECANICA TOP CENTER,R EMIDIO XAVIER 175,DA GRAMA,AFONSO CLAUDIO,,,ES,,29600000,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,13/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016361,001,4,48.0,1051.2,953.96,0,631.05,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00102,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00943900,29507815000143,MECANICA TOP CENTER LTDA,MECANICA TOP CENTER,R EMIDIO XAVIER 175,DA GRAMA,AFONSO CLAUDIO,,,ES,,29600000,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,10/05/2024,05,2024,2024M05,13/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016361,001,2,24.0,823.2,747.05,0,442.14,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00102,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00904400,36583812000154,AUTO PECAS FALA PATRAO LTDA,AUTO PECAS FALA PATR,AVENIDA PRESIDENTE TANCREDO NEVES 845,NITEROI,IUNA,,,ES,,29390000,,,B2C,,RATV,AUTOPECAS VEICULOS,10/05/2024,05,2024,2024M05,13/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016362,001,2,24.0,525.6,476.98,0,315.52,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03007,013 - 28/56DDL,42,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00904400,36583812000154,AUTO PECAS FALA PATRAO LTDA,AUTO PECAS FALA PATR,AVENIDA PRESIDENTE TANCREDO NEVES 845,NITEROI,IUNA,,,ES,,29390000,,,B2C,,RATV,AUTOPECAS VEICULOS,10/05/2024,05,2024,2024M05,13/05/2024,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016362,001,2,24.0,839.76,762.08,0,445.53,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03007,013 - 28/56DDL,42,SH
Nacional,NACIONAL / MATRIZ / ES,250016,ALEXSANDRO DOS SANTOS SOBRINHO,ALEXSANDRO DOS SANTOS SOBRINHO,00782800,15311242000173,HERMANO BAPTISTA MONTEIRO,FLORAGEM GRAMA,EST DE RIO DO NORTE,RIO DO NORTE,LINHARES,,,ES,,29915620,,,B2B,,CCLR,AGRICULTURA,10/05/2024,05,2024,2024M05,13/05/2024,45283855,SPIRAX S4 TXM FR. 20LT.,OLEO,SPIRAX,SPIRAX S4,Transport,Mineral,Mainstream,20.0,5656,000016363,001,15,300.0,7420.2,6733.83,0,4254.08,005654,Mainstream,7005654,EMBALADO  ,250024,01,0,Nao,,,,250014,RODRIGO LAZARO,250002,WANDERSON CASTIGLIONI,,,17.64,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03205,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00342601,11461452000197,MARCELO S DOS SANTOS  ME,MARCELO S DOS SANTOS,RUA RUI CORTES 420,CENTRO,ECOPORANGA,,,ES,,29850000,,OK,B2C,P,RATV,AUTOPECAS VEICULOS,10/05/2024,05,2024,2024M05,13/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016364,001,8,96.0,2102.4,1907.93,0,1262.09,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02108,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00342601,11461452000197,MARCELO S DOS SANTOS  ME,MARCELO S DOS SANTOS,RUA RUI CORTES 420,CENTRO,ECOPORANGA,,,ES,,29850000,,OK,B2C,P,RATV,AUTOPECAS VEICULOS,10/05/2024,05,2024,2024M05,13/05/2024,41060905,HELIX HX7 SN 10W30 (SN/GF-5) 12X1L,OLEO,HELIX,HELIX HX7 SN,consumer,Sint tico,Premium,12.0,5655,000016364,001,1,12.0,308.07,279.57,0,159.69,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02108,003 - 30/60/90 DD,60,SH
